idx,subject,source,split,question,correct_answer,predicted_answer,is_correct,condition,tokens_input,tokens_output,raw_response_1,raw_response_2,raw_response_3,logprob_A,logprob_B,logprob_C,logprob_D,confidence
mbe_1190,CRIM. LAW,1998,train,Defendant is charged with murder. The evidence shows that she pointed a gun at Victim and pulled the,D,D,True,6,1140,242,"D  
According to the gold passage, if the jury believes Defendant's testimony that her belief the gun was a prop was reasonable, it negates the culpability required for murder. Since the mistake of fact defense applies, and if the belief is deemed reasonable, she should be found not guilty of both murder and manslaughter.","D  
The gold passage indicates that if an accused creates an issue of mistaken belief regarding the culpable mental element of the offense, they are entitled to a defensive instruction of ""mistake of fact."" In this case, if the jury believes Defendant's testimony and finds her mistaken belief that the gun was a prop to be reasonable, it would negate the culpability required for murder. Therefore, the jury should find her not guilty of both murder and manslaughter.","D  
The evidence suggests that Defendant believed the gun was a prop that only fired blanks, and if the jury finds this belief to be reasonable, it negates the culpability required for murder. Since the mistake of fact regarding the nature of the gun could lead the jury to conclude that Defendant did not have the requisite mental state for murder or even manslaughter, they should find her not guilty of either charge.",,,,,1.0
mbe_1191,TORTS,1998,train,Del's sporting goods shop was burglarized by an escaped inmate from a nearby prison. The inmate stol,D,B,False,6,3393,344,"B

Paula is likely to prevail in her lawsuit against Del because Del was negligent in failing to activate the motion detector of the burglar alarm. The passage indicates that business owners have a duty to protect against foreseeable criminal acts, particularly when they are aware of the risks associated with their inventory—in this case, firearms. The negligence in activating the alarm system directly contributed to the theft of the rifle and ammunition, which were then used in the shooting spree that caused Paula's injuries. Thus, Del's failure to take reasonable security measures is a critical factor in establishing liability.","B  
Paula will prevail because Del was negligent in failing to activate the motion detector of the burglar alarm. The gold passage emphasizes that business owners have a legal duty to take reasonable security measures to protect against foreseeable criminal acts. The failure to activate the motion detector, which directly contributed to the theft of the firearms, indicates a breach of that duty, especially considering that the risk of theft and subsequent harm from the use of stolen firearms is foreseeable. Thus, Del's negligence in failing to secure his inventory adequately aligns with the principles laid out in the passage regarding liability for failing to protect against foreseeable criminal conduct.","B  
Paula will prevail because Del was negligent in failing to activate the motion detector of the burglar alarm. The passage indicates that business owners have a duty to take reasonable security measures to protect against foreseeable criminal acts occurring on their premises. Since Del's failure to activate the motion detector allowed the inmate to steal firearms and ammunition, which then were used in a shooting spree causing injury to Paula, Del's negligence in this regard creates a basis for liability. The risks associated with firearms and the foreseeability of their potential criminal use further support Paula's claim.",,,,,1.0
mbe_1192,CONST. LAW,1998,train,"A statute of the state of Texona prohibits any retailer of books, magazines, pictures, or posters fr",A,A,True,6,1575,298,"A  
The best defense for Corner Store is that the statute violates the First Amendment as it is incorporated into the Fourteenth Amendment, because the statute is excessively vague and overbroad. According to the gold passage, regulations limiting speech must provide clear guidance about what conduct is prohibited to avoid chilling free speech. The passage explains that the vagueness doctrine relates to the Due Process Clauses but raises special First Amendment concerns, making it a compelling argument for Corner Store in challenging the law's clarity and its potential to lead to arbitrary enforcement.","A  
The best defense for Corner Store is that the statute violates the First Amendment as it is incorporated into the Fourteenth Amendment because the statute is excessively vague and overbroad. The gold passage indicates that regulations limiting speech must clearly relay what conduct would violate the law, and it raises First Amendment concerns if they are vague. The argument aligns with the principles discussed, particularly the need for fair notice of what is prohibited, which suggests the statute may not provide sufficient clarity.","A  
The best defense for Corner Store is that the statute violates the First Amendment as it is incorporated into the Fourteenth Amendment because the statute is excessively vague and overbroad. The GOLD PASSAGE indicates that regulations limiting speech must provide fair notice of what conduct is prohibited and must not be so standardless as to encourage discriminatory enforcement. If the statute fails to provide clarity regarding what is considered ""harmful to minors,"" it could indeed chill free speech, making this defense particularly strong.",,,,,1.0
mbe_1193,EVIDENCE,1998,train,In an arson prosecution the government seeks to rebut Defendant's alibi that he was in a jail in ano,A,A,True,6,1017,224,"A  
The testimony of Witness is admissible as evidence of absence of an entry from a public record. According to the gold passage, evidence in the form of testimony that a diligent search failed to disclose a particular record is not inadmissible under the hearsay rule, specifically when it pertains to the absence of a record that is regularly made and preserved by a public officer.","A  
The testimony of Witness is admissible as evidence of absence of an entry from a public record. According to the gold passage, evidence in the form of testimony that a diligent search failed to disclose a record is not inadmissible under the hearsay rule. Therefore, Witness's testimony fits within this exception and is admissible to rebut Defendant's alibi.","A  
The testimony of Witness is admissible as evidence of absence of an entry from a public record. According to the gold passage, evidence in the form of testimony that a diligent search failed to disclose a record is not inadmissible under the hearsay rule. Thus, Witness's testimony about not finding any record of Defendant's incarceration aligns with this principle and is admissible.",,,,,1.0
mbe_1355,CONST. LAW,"Because the ordinance is not related to the exercise of a fundamental right or based on a suspect trait, it need only rationally relate to some legitimate governmental interest. Under the Equal Protection Clause, which is implicated because the ordinance treats some city employees differently from others, a governmental classification must be necessary to promote a compelling state interest when it relates to who may exercise a fundamental right or when it is based on a suspect trait (e.g., race or national origin). If a quasi-suspect classification (e.g., gender or legitimacy) is involved, the classification will be upheld if it is substantially related to an important government interest. In all other cases, the classification is valid if there is any conceivable basis on which it might relate to any legitimate governmental interest. This ""rational basis"" test is used for all classifications that relate only to matters of economics or social welfare. The right of police officers and firefighters to hold second jobs is not a fundamental right that will trigger strict scrutiny. In addition, the ordinance is not based on a suspect or quasi-suspect classification. Therefore, the validity of the ordinance is judged according to the ""rational basis"" test. A party attacking a classification under this test bears the difficult burden of demonstrating to the court that the classification does not have a rational relationship to a legitimate interest of government.",train,"A city passed an ordinance prohibiting all of its police officers and firefighters from ""moonlightin",D,C,False,6,1692,309,"C  
The ordinance is constitutional, because the city has a significant interest that it seeks to regulate. According to the gold passage, the right of police officers and firefighters to hold second jobs is not considered a fundamental right, and the ordinance does not involve a suspect or quasi-suspect classification. Therefore, it is evaluated under the ""rational basis"" test, which requires only a legitimate governmental interest to uphold the ordinance. The city's interest in ensuring that police officers and firefighters are readily available for emergencies and overtime work constitutes a significant governmental interest that rationally relates to the ordinance.","C  
The ordinance is constitutional, because the city has a significant interest that it seeks to regulate. The passage states that the validity of the ordinance is judged according to the ""rational basis"" test, which applies here since the right of police officers and firefighters to hold second jobs is not considered a fundamental right. The city’s interest in ensuring the availability of its emergency personnel during emergencies and for overtime work is a legitimate governmental interest, and the ordinance's restrictions on moonlighting are rationally related to that interest.","C  
The ordinance is constitutional, because the city has a significant interest that it seeks to regulate. According to the gold passage, the ordinance does not infringe on a fundamental right and is not based on a suspect classification. Therefore, it only needs to rationally relate to a legitimate governmental interest. The city's interest in ensuring that police officers and firefighters are readily available for emergencies is a significant governmental interest, which supports the constitutionality of the ordinance.",,,,,1.0
mbe_408,nan,MBE-1978-83-part6,train,A statute of the state of Tuscarora made it a misdemeanor to construct any building of more than fiv,C,C,True,6,1437,341,"C  
The company's strongest defense to the prosecution is that the state sprinkler requirement violates the supremacy clause. According to the gold passage, the Supremacy Clause invalidates state laws that interfere with federal law, especially in cases where there is an actual conflict between state and federal law. In this situation, the construction of the federal office building was done according to federal specifications, and compliance with both the state regulation (the sprinkler requirement) and the federal contract may be impossible. Thus, the state law acts as an obstacle to the federal objectives, making the company's defense based on the supremacy clause the most compelling.","C  
The strongest defense for the construction company against the prosecution by Tuscarora is that the state sprinkler requirement violates the Supremacy Clause. According to the gold passage, the Supremacy Clause invalidates state laws that are contrary to federal law, particularly where there is an actual conflict between state and federal law that makes compliance with both impossible, or where state law obstructs the objectives of Congress. Since the building was constructed according to federal specifications, the state requirement would conflict with federal law, making the state law unenforceable in this instance.","C  
The company's strongest defense to the prosecution is that the state sprinkler requirement violates the supremacy clause. According to the gold passage, the Supremacy Clause invalidates state laws that interfere with or are contrary to federal law, especially where there is an actual conflict or compliance with both federal and state regulations is impossible. Since the building was constructed according to federal specifications that did not require the sprinkler system, the state law would create a conflict, making compliance with both laws impossible. Thus, the state law stands as an obstacle to the federal objectives.",,,,,1.0
mbe_890,CONTRACTS,1991-July,train,"For this question only, assume the following facts. On November 26, Galley without legal excuse repu",B,B,True,6,1548,415,"B

Joiner is entitled to recover $3,000, his expectancy damages. Expectation damages are designed to put the injured party in the position they would have been in had the contract been performed. In this case, Joiner would have made a profit of $3,000 had he completed the remodeling work for Galley. Although Joiner incurred a cost of $5,000 for materials that are specifically for Galley’s kitchen, the law is clear that expectation damages focus on the profit lost due to the breach rather than the costs incurred. Therefore, the maximum Joiner can recover based on the expectation damages principle is $3,000.","B

Joiner is entitled to recover $3,000 in expectation damages because he would have made that amount in profit had Galley not repudiated the contract. According to the gold passage, expectation damages are recoverable when they were foreseeable by the breaching party at the time of contracting, caused by the breach, and shown with reasonable certainty. Since Joiner can clearly demonstrate the profit he would have made from the contract, his claim for expectation damages is valid. The $5,000 spent on materials does not factor into expectancy damages, as those are typically separate from lost profits. Therefore, the maximum Joiner is entitled to recover is $3,000.","B

Joiner is entitled to recover $3,000 in expectancy damages. Expectation damages are calculated based on what the non-breaching party expected to gain from the contract, which in this case is the profit Joiner would have made by completing the kitchen remodel for Galley. The gold passage states that expectation damages are recoverable if they were foreseeable, caused by the breach, and shown with reasonable certainty. Since Joiner would have made a profit of $3,000 if Galley had not repudiated the contract, this amount is recoverable. The $5,000 spent on materials does not qualify as a recovery in this context, as it is not an expectation damage but rather a reliance or restitutionary claim, which is not",,,,,1.0
mbe_991,nan,1992,train,"For this question only, assume that Prentis demonstrates that common carriers are permitted to trans",B,B,True,6,2031,383,"B  
The application of the Midland statute to Prentis will probably be found constitutional because there is a rational basis for differentiating between the possession of snipe traps as interstate cargo by common carriers and the possession of snipe traps by private individuals. The Midland statute is aimed at protecting the rare species of snipe from potential harm caused by private individuals, who may use the traps for hunting or trapping. In contrast, common carriers are typically subject to different regulations and are engaged in the business of transporting goods, thus justifying a distinction in treatment under the law. The passage highlights the importance of preventing protectionist state policies, but in this case, the rationale for the differentiation does not appear to discriminate against interstate commerce in a way that","B  
The application of the Midland statute to Prentis can probably be found constitutional because there is a rational basis for differentiating between the possession of snipe traps as interstate cargo by common carriers and the possession of snipe traps by private individuals. The statute serves a legitimate state interest in protecting a rare species, and the distinction in enforcement between common carriers and private individuals can be justified by the state's interest in regulating the possession of potentially harmful traps. The ""Dormant Commerce Clause"" prohibits discrimination against interstate commerce, but in this case, the law does not appear to discriminate against interstate commerce as it applies uniformly to private individuals while allowing common carriers to transport traps.","B  
The application of the Midland statute will probably be found constitutional because there is a rational basis for differentiating between the possession of snipe traps as interstate cargo by common carriers and the possession of snipe traps by private individuals. The statute applies specifically to individuals to protect a rare species, and the differentiation recognizes the legitimate state interest in regulating activities that could threaten wildlife, while still allowing common carriers to transport traps, which indicates a balance between protecting state interests and allowing interstate commerce.",,,,,1.0
mbe_47,nan,MBE-1972-78-part2,train,"If Parker asserts a claim against Driver for damage to Parker's automobile, the most likely result i",A,C,False,6,1782,305,"C

Parker is likely to not recover because he was contributorily negligent as a matter of law for parking in violation of the ordinance. The ordinance's purpose is to maintain access to the fire hydrant, and by parking unlawfully, Parker's actions fell below the standard of conduct required for his own safety and the safety of others. According to the legal definition of contributory negligence, Parker's unlawful parking contributed to the circumstances that led to the damage to his automobile. This conduct is likely to be viewed as a legally contributing cause that cooperated with Driver's negligence in bringing about Parker's harm.","C  
Parker will most likely not recover because he was contributorily negligent as a matter of law. According to the legal principle of contributory negligence, Parker's decision to park unlawfully in front of a fire hydrant constitutes conduct that falls below the standard he should conform to for his own protection. This unlawful act of parking is a legally contributing cause that cooperates with Driver's negligence in causing the harm to Parker's automobile. Therefore, Parker's own negligence directly impacts his ability to recover damages.","C  
Parker will likely not recover because he was contributorily negligent as a matter of law by parking his vehicle unlawfully in front of a fire hydrant. The gold passage defines contributory negligence as conduct that falls below the standard to which a plaintiff should conform for their own protection, which in this case applies to Parker's decision to park illegally, leading to the situation that caused the harm to his vehicle.",,,,,1.0
mbe_48,nan,MBE-1972-78-part2,train,If City asserts a claim against Driver for the damage to the fire hydrant and Driver was negligent i,A,A,True,6,1494,358,"(A) 

Driver's negligence in swerving his car is a cause in fact and a legal cause of City's harm. According to the gold passage, legal cause is established if the injury was foreseeable as the type of harm that a reasonable person would expect to see as a likely result of his conduct. It is foreseeable that swerving to avoid an obstacle could lead to a collision with parked vehicles, especially when the vehicle is parked illegally in front of a fire hydrant. Therefore, while Parker's illegal parking contributed to the situation, Driver's negligent action directly caused the damage to the hydrant and the resulting harm. Thus, both the cause in fact (Driver's actions directly leading to the collision) and legal cause (the foreseeability of the harm","A  
Driver's negligence in swerving his car is a cause in fact and a legal cause of City's harm. The fact that Parker parked his car illegally does not negate the foreseeability of the harm resulting from Driver's actions. It was foreseeable that swerving could result in damaging nearby property, including the fire hydrant. Therefore, Driver's actions are both a cause in fact (they directly led to the damage) and a legal cause (the injury was a foreseeable result of Driver's conduct).","(A) 

Driver's negligence in swerving his car is a cause in fact and a legal cause of City's harm. The damage to the fire hydrant was a foreseeable result of Driver's negligent actions, as a reasonable person would expect that swerving in a manner that causes a collision could lead to property damage. The fact that Parker parked illegally does not negate the foreseeability of the harm caused by Driver's actions. Therefore, Driver's conduct is both a cause in fact and a legal cause of the damage to the fire hydrant.",,,,,1.0
mbe_72,nan,MBE-1972-78-part3,train,"Derrick testified in his own behalf that he was going 30 m.p.h. On cross-examination, Price's counse",B,B,True,6,1170,304,"B  
Officer's testimony is admissible as an admission because it is a statement made by Derrick, the party-opponent, acknowledging that he was driving 40 m.p.h., which is inconsistent with his testimony that he was going 30 m.p.h. This statement meets the requirements outlined in the gold passage: it is a conscious acknowledgment by Derrick of a fact relevant to the case, and it is unfavorable to his position in the trial.","B  
Officer's testimony is admissible as an admission because Derrick's statement to the officer about driving 40 m.p.h. is a conscious acknowledgment of a fact relevant to the case, specifically regarding his speed at the time of the accident. This acknowledgment is inconsistent with Derrick's testimony that he was driving 30 m.p.h., making it unfavorable to his position. Therefore, it meets all the requirements for admissibility as an admission under the hearsay rule.","B

Officer's testimony is admissible as an admission. According to the gold passage, a statement by a party-opponent (in this case, Derrick) is considered an admission and is admissible as an exception to the hearsay rule if it meets certain requirements. Derrick's statement to the officer regarding his speed of 40 m.p.h. is a conscious acknowledgment of a fact relevant to the case. This statement is inconsistent with Derrick's testimony of driving 30 m.p.h., which makes it unfavorable to his position. Therefore, the officer's testimony satisfies the criteria for admissibility as an admission.",,,,,1.0
mbe_107,nan,MBE-1972-78-part4,train,Mammoth's counsel seeks to have Sheriff testify that while he was investigating the accident he was ,A,A,True,6,1266,323,"A  

The judge should rule the proffered evidence admissible as an admission of a party. According to the gold passage, a statement by a party-opponent can be considered an admission and is admissible as an exception to the hearsay rule if it meets specific requirements. Pemberton's statement, ""This was probably our fault,"" constitutes a conscious acknowledgment of facts relevant to the case and is unfavorable to Pemberton's position. Therefore, it satisfies the criteria outlined in the passage and should be admitted as evidence.","A  
The statement made by Pemberton, ""This was probably our fault,"" is an admission of a party-opponent and is admissible as an exception to the hearsay rule. According to the gold passage, an admission must be a conscious acknowledgment by a party-opponent of certain facts, relevant to the case, and unfavorable to their position. Pemberton's statement acknowledges fault in the accident, which is relevant and inconsistent with any defense he may assert, thus meeting the criteria for admissibility as an admission.","(A) 

The statement made by Pemberton, ""This was probably our fault,"" qualifies as an admission of a party-opponent under the hearsay rule. It is a conscious acknowledgment by Pemberton of certain facts related to the accident, specifically suggesting fault on his part. This acknowledgment is relevant to the case as it relates directly to the negligence claims against him. Furthermore, it is unfavorable to Pemberton's position, as it implies liability. Thus, the judge should rule the proffered evidence admissible as an admission of a party.",,,,,1.0
mbe_597,CONTRACTS,1991-Feb,train,"For this question only, assume the following facts. Shortly before the agreement was signed, Ohner a",B,C,False,6,1782,289,"C  
No, because the parol evidence rule bars evidence of a prior oral agreement even if the latter is consistent with the terms of a partial integration. The passage establishes that the parol evidence rule prohibits the introduction of prior or contemporaneous oral agreements that contradict or vary the final written agreement, which in this case is the signed contract between Ohner and Planner. The oral agreement regarding the approval by Ohner's spouse effectively creates a condition that contradicts the duties outlined in the written contract.","C  
No, because the parol evidence rule bars evidence of a prior oral agreement even if the latter is consistent with the terms of a partial integration. The writing signed by Ohner and Planner represents the final integration of their agreement, and the parol evidence rule prohibits introducing prior oral agreements that contradict the written contract. Since the oral agreement makes the contract conditional, it contradicts the terms of the written agreement and is thus inadmissible under the parol evidence rule.","C  
No, because the parol evidence rule bars evidence of a prior oral agreement even if the latter is consistent with the terms of a partial integration. The passage states that the final written integration of an agreement cannot be varied or contradicted by evidence of prior or contemporaneous oral agreements. Since the oral agreement makes the written agreement conditional upon the spouse's approval, it contradicts the clear terms of the contract and is therefore inadmissible under the parol evidence rule.",,,,,1.0
mbe_617,CONTRACTS,1991-Feb,train,Will Elda succeed in an action for $500 brought against Barry after April 30?,B,B,True,6,1353,255,"B  
Elda will succeed in an action for $500 against Barry because she is an intended beneficiary of the agreement between Alice and Barry. The signed writing between Alice and Barry clearly shows their intent to provide financial support to Elda for her live-in companion. Since the circumstances indicate that Alice and Barry intended for Elda to benefit from their payments, she qualifies as an intended beneficiary under the legal principle stated in the gold passage.","B  
Elda will succeed in an action for $500 against Barry because she is an intended beneficiary of the agreement between Alice and Barry. According to the legal principle outlined in the gold passage, an intended beneficiary is one for whom a promisee intends to confer a benefit through the promised performance. In this case, Alice and Barry agreed to provide financial support to Elda, thereby making her the intended beneficiary of their contract.","B  
Elda will succeed in an action for $500 against Barry because she is an intended beneficiary of the contract between Alice and Barry. The signed agreement between Alice and Barry indicates their intention to provide financial support to Elda, thereby making her the intended beneficiary of their promise. The legal principle from the gold passage reinforces that when the circumstances indicate an intention to benefit a third party, that party becomes an intended beneficiary.",,,,,1.0
mbe_692,CONTRACTS,1991-Feb,train,"Fruitko, Inc., ordered from Orchard, Inc., 500 bushels of No. 1 Royal Fuzz peaches, at a specified p",D,D,True,6,1251,270,"D  
Although a contract was formed when Orchard shipped the peaches, Fruitko does not have to accept them. The shipment of No. 2 Royal Fuzz peaches constitutes a breach of the contract, as it did not conform to the specific terms of the order for No. 1 Royal Fuzz peaches. Therefore, Fruitko is not obligated to accept the non-conforming goods and has the right to reject them.","D  
Although a contract was formed when Orchard shipped the peaches, Fruitko does not have to accept them. The shipment of No. 2 Royal Fuzz peaches instead of the contracted No. 1 Royal Fuzz peaches constitutes a failure to perform according to the terms of the contract, allowing Fruitko the right to reject the non-conforming goods. The principles outlined in the gold passage indicate that a contract is formed, but that does not obligate Fruitko to accept goods that do not conform to the original agreement.","D  
Although a contract was formed when Orchard shipped the peaches, Fruitko does not have to accept them. The shipment of No. 2 Royal Fuzz peaches instead of the contracted No. 1 Royal Fuzz peaches constitutes a breach of the contract, as it is not what was agreed upon. Therefore, Fruitko is not obligated to accept the incorrect shipment and has the right to reject it.",,,,,1.0
mbe_787,TORTS,1991-July,train,"Doe negligently caused a fire in his house, and the house burned to the ground. As a result, the sun",B,B,True,6,1233,302,"B  
Doe's duty to avoid the risks created by a fire did not encompass the risk that sunshine would damage Peter's trees. The relevant legal principle indicates that proximate cause limits liability to those consequences that are natural and probable. In this case, the loss of Peter's trees due to an increase in sunlight does not align with what a reasonable person would foresee as a probable consequence of Doe's negligence in causing the fire. Thus, this argument effectively supports Doe's motion to dismiss the complaint.","B  
Doe's duty to avoid the risks created by a fire did not encompass the risk that sunshine would damage Peter's trees. The gold passage emphasizes that individuals are only responsible for the probable consequences of their negligence, which suggests that the direct and foreseeable consequences of Doe's actions were limited to the fire and its immediate effects. The loss of Peter's trees due to the absence of shade from the now-burned house falls outside the scope of Doe's duty, as this type of damage is not a natural and probable consequence of the fire caused by his negligence.","B  
Doe's duty to avoid the risks created by a fire did not encompass the risk that sunshine would damage Peter's trees. According to the legal principle in the gold passage, individuals are responsible only for consequences that are natural and probable based on ordinary experience. The loss of Peter's trees due to the exposure to sunlight after Doe's house burned down is not a typical or foreseeable consequence of the fire itself, thus supporting Doe's argument for dismissal.",,,,,1.0
mbe_938,REAL PROP.,1991-July,train,Beach owned a tract of land called Blackacre. An old road ran through Blackacre from the abutting pu,A,C,False,6,1812,437,"(C) win as to Beach, but lose as to Daniel.

Carrol has a right of way over the old road due to the inclusion of the clause in the deed from Beach, which grants him the right to pass and repass over the road. This means he can assert his rights against Beach directly as the grantor of the easement. 

However, Carrol's claim against Daniel for contribution towards repairs is less straightforward. Although Daniel had used the road for 15 years, his use was without permission and he did not establish a prescriptive easement because the use was not adverse under a claim of right, given that he had no initial right to use the road. Thus, he cannot be held liable for contribution towards the repairs,","C  
Carrol will win as to Beach, but lose as to Daniel. Under the rules for establishing a prescriptive easement, Daniel has used the old road for 15 years without permission, which meets the requirement of continuous and uninterrupted use for the necessary period (10 years). However, since Daniel's use was not adverse (as Whiteacre had access to another public road), he does not have a prescriptive easement. Conversely, Carrol has a right to use the road granted by Beach's deed, establishing Beach's responsibility for contributions towards repairs. Thus, Carrol can compel Beach to contribute but cannot compel Daniel, as he does not hold a valid easement.","(A) lose as to both defendants.

Carrol will lose against both Beach and Daniel regarding the contribution for the road repairs. Although Daniel used the old road for 15 years, which exceeds the 10-year requirement for establishing a prescriptive easement, his use was not adverse because he had no initial right and was using it without Beach's permission. Therefore, Daniel does not have a prescriptive easement that would obligate him to contribute to road repairs.

As for Beach, he conveyed the right to use the old road to Carrol through the deed, which means he does not have any obligation to contribute to the repairs since Carrol was granted an easement. Carrol's rights arise solely from the deed, and Beach is not liable",,,,,0.6666666666666666
mbe_944,CONTRACTS,1991-July,train,"Tess Traviata owed Dr. Paula Pulmonary, a physician, $25,000 for professional services. Dr. Pulmonar",D,C,False,6,1596,450,"C  
Neither Bridey nor Margin can recover from Traviata, but Bridey, though not Margin, can recover $25,000 from Dr. Pulmonary. 

Under New York law, assignments are generally permitted unless expressly prohibited. Bridey's oral assignment, although made as a gift, was valid, but it was not for value. Margin's written assignment was for value, making it more enforceable against Dr. Pulmonary. However, since Traviata paid Dr. Pulmonary without knowledge of either assignment, she discharged her obligation by paying the original creditor, and neither assignee can recover from her. Bridey can recover from Dr. Pulmonary as the original creditor, but Margin cannot because Margin's assignment was not prior to the","C  
Neither Bridey nor Margin can recover from Traviata, but Bridey, though not Margin, can recover $25,000 from Dr. Pulmonary. 

In this scenario, Bridey received an oral assignment from Dr. Pulmonary, which is valid but may not be enforceable against a third party if the assignment is not properly notified or recorded. Margin's signed writing constitutes a later assignment for value, making him an assignee for value. However, since Traviata paid Dr. Pulmonary without knowledge of either assignment, she is protected in her payment. Under New York law, Traviata's payment to Dr. Pulmonary discharges her obligation, leaving both Bridey and Margin without a claim against her. However","(C) Neither Bridey nor Margin can recover from Traviata, but Bridey, though not Margin, can recover $25,000 from Dr. Pulmonary.

The gold passage indicates that contracts are freely assignable unless there is clear language prohibiting assignment. In this case, neither assignment appears to have such prohibitive language, making both assignments valid. However, Bridey received an oral assignment, which is not enforceable against a third party (Traviata) who pays the original obligor (Dr. Pulmonary) without knowledge of the assignment. Margin, on the other hand, received a written assignment for value, which typically would make it enforceable. However, since Traviata paid Dr. Pulmonary directly, who then",,,,,1.0
mbe_1034,CONTRACTS,1998,train,"For this question only, assume the following facts. Shareholder is willing and ready to consummate t",B,B,True,6,2082,345,"B  
The court will probably admit the evidence as proof of a condition to the existence of an enforceable obligation, and therefore not within the scope of the parol evidence rule. The passage indicates that a fully integrated agreement discharges prior agreements that are within its scope, but if the written agreement is only partially integrated, it does not discharge prior agreements to the extent they are consistent. In this case, the oral condition regarding Conglomerate's approval is likely considered a condition precedent to the enforceability of the contract, and thus is admissible as it does not contradict the written agreement's terms but rather relates to the existence of the obligation itself.","C  
The court will probably exclude the evidence on the basis that the parties' written agreement was a complete integration of their contract. According to the gold passage, a fully integrated agreement is viewed as the complete and exclusive expression of the parties' intentions, which discharges prior agreements that fall within its scope. Since the written contract does not mention the condition of obtaining Conglomerate's approval, allowing oral evidence of this condition would contradict the terms of the written agreement. Therefore, the evidence should be excluded.","B

The court will probably admit the evidence as proof of a condition to the existence of an enforceable obligation, and therefore not within the scope of the parol evidence rule. The passage indicates that a fully integrated agreement discharges prior agreements only to the extent that they are within its scope. Since the oral condition regarding Conglomerate's approval directly relates to the enforceability of the contract, it can be considered a condition precedent to the obligation of Buyer to perform. Thus, evidence of this oral condition is admissible and not barred by the parol evidence rule.",,,,,0.6666666666666666
mbe_4,nan,MBE-1972-78-part2,validation,"Suppose Peg pays the purchase price and accepts a deed. Subsequently, Sue's title to the one acre pr",B,D,False,6,1377,322,"D  
Peg's rights are based on the implied covenant that the title conveyed shall be marketable. When Sue conveyed the property to Peg, even though the contract did not specify the quality of title, it is generally implied that the seller must convey a marketable title. Since Sue's title to the one acre was inadequate and resulted in Peg being ejected by Opal, Peg has a claim against Sue for failing to provide a marketable title, which is a breach of that implied covenant. The other options do not accurately reflect the legal principles applicable to the situation.","D  
Peg's rights are based on the implied covenant that the title conveyed shall be marketable. In real estate transactions, when there is no specification in the contract regarding the quality of title, there is generally an implied covenant that the seller will provide a marketable title. Since Sue's title to the one acre was inadequate and Opal was able to eject Peg, this indicates that the title was not marketable, thus Sue may be liable for damages due to this breach of the implied covenant.","D  
Peg's rights are based on the implied covenant that the title conveyed shall be marketable. When Sue conveyed the property to Peg, even though the contract did not specify the quality of title, there is an implied understanding that the title must be marketable. If it is later found that Sue's title to the one acre is inadequate, Peg would have a claim against Sue for failing to provide a marketable title, which is a breach of the implied covenant. The other options do not accurately reflect the legal principles governing the situation.",,,,,1.0
mbe_5,nan,MBE-1972-78-part2,validation,"Suppose Sue's contract had called for the conveyance of 'a good and marketable title."" Pursuant to t",C,C,True,6,2247,319,"C  
Sue will win because the terms of the deed control her liability. In this scenario, even though the contract specified a ""good and marketable title,"" the acceptance of the deed without covenants limits Sue's liability regarding the title defects. The deed's terms govern the nature of the title conveyed, and since there were no covenants included, Sue is not liable for the defect that arose from the adverse possession of the one acre previously owned by Opal. Therefore, Peg cannot successfully sue Sue for the defective title based solely on the deed's lack of covenants.","C  
Sue will win because the terms of the deed control her liability. In this case, since the contract called for ""a good and marketable title,"" and Peg accepted a deed containing no covenants of title, the deed's terms govern Sue's liability. The absence of covenants means that Sue is not liable for any defects in title that may arise, including the issue with the one-acre tract previously owned by Opal. Therefore, Peg cannot hold Sue responsible for the defect in title.","C  
Sue will win because the terms of the deed control her liability. In this scenario, Peg accepted a deed from Sue that did not include any covenants of title. The presence or absence of covenants in the deed is crucial because it determines the extent of liability for defects in title. Since Sue's deed lacked covenants, Peg cannot hold Sue liable for the defect in title regarding the one acre that was adversely possessed. Thus, the terms of the deed, which Peg accepted, are controlling in this situation.",,,,,1.0
